"","x"
"1161",0.0394225817900866
"1162",0.0344972213961079
"1163",0.0392076227949811
"1164",0.0400863981311074
"1165",0.038194223385404
"1166",0.0334527083981583
"1167",0.0361139572165923
"1168",0.0304907671227095
"1169",0.0306209161772302
"1170",0.0294172355109525
"1171",0.0288534284955221
"1172",0.0299951633791855
"1173",0.0306480834195553
"1174",0.0328394845275055
"1175",0.0354546565562276
"1176",0.0292988942478775
"1177",0.0314997570855347
"1178",0.0261184296691706
"1179",0.0292463732157604
"1180",0.0285132425332449
"1181",0.0325489251794913
"1182",0.0375306270278087
"1183",0.0368178413308798
"1184",0.0324800442099705
"1185",0.0309353064882183
"1186",0.0307871549232764
"1187",0.0289618955865405
"1188",0.0240933962758023
"1189",0.0271514387284262
"1190",0.0276853658729519
"1191",0.0302253613376281
"1192",0.0253944056031282
"1193",0.0259996120528953
"1194",0.0226057678855217
"1195",0.0229259149941213
"1196",0.0247303244033732
"1197",0.0246933545995674
"1198",0.0286818684489927
"1199",0.0246572574982647
"1200",0.019452910427025
"1201",0.0230677051311157
"1202",0.0215206757271716
"1203",0.021087908969678
"1204",0.017379111394756
"1205",0.016709329895557
"1206",0.0146762581275774
"1207",0.0138605012906947
"1208",0.013601180375469
"1209",0.0141778230834272
"1210",0.0206761203646807
"1211",0.0231122894002262
"1212",0.0179447610963288
"1213",0.018123344269653
"1214",0.0182804689990218
"1215",0.0200047325804752
"1216",0.0214681319659906
"1217",0.0183507615766148
"1218",0.0184804098158765
"1219",0.0196211475573731
"1220",0.0197920330112437
"1221",0.0184174471932549
"1222",0.0198657068679661
"1223",0.020604709101875
"1224",0.0244070757636782
"1225",0.0249853965867374
"1226",0.0234502804651456
"1227",0.0290815246406478
"1228",0.0279376135260583
"1229",0.0315088918427481
"1230",0.0331073837298658
"1231",0.030275146249322
"1232",0.0298567927717313
"1233",0.0343855445602331
"1234",0.0328016676167119
"1235",0.0288466723950089
"1236",0.0252683331810542
"1237",0.0220478490189788
"1238",0.0251179858271164
"1239",0.0251298274933149
"1240",0.0240667125286023
"1241",0.0159129240537053
"1242",0.0135007009968578
"1243",0.0114048965724776
"1244",0.0133637738736036
"1245",0.0175505064692038
"1246",0.017933997936334
"1247",0.0206815643057349
"1248",0.0235410520317697
"1249",0.0226995111083394
"1250",0.0246685708935228
"1251",0.0230282041624507
"1252",0.0371348345979713
"1253",0.0380339805220081
"1254",0.0368115212245839
"1255",0.0364846862942464
"1256",0.0364588759588456
"1257",0.0359687896989727
"1258",0.0350084284051493
"1259",0.0355475094776539
"1260",0.0356192055333564
"1261",0.035256485488821
"1262",0.0341431903716813
"1263",0.0350285923593971
"1264",0.0343581927401201
"1265",0.0336686839216998
"1266",0.0331740033619221
"1267",0.0355325083995785
"1268",0.0345674922488468
"1269",0.0364265832220876
"1270",0.0363598015749021
"1271",0.0358895187332804
"1272",0.0365585525077802
"1273",0.0346518685938827
"1274",0.0360740961639912
"1275",0.035905373300867
"1276",0.0351080140523934
"1277",0.0360501206807966
"1278",0.0354953115998299
"1279",0.0359723949655802
"1280",0.0324339501515213
"1281",0.0326254688631543
"1282",0.0349751324483024
"1283",0.034260715164772
"1284",0.0342016559779617
"1285",0.0347661516323765
"1286",0.0348957392926365
"1287",0.0350325813827892
"1288",0.0343931432545681
"1289",0.0350486560774336
"1290",0.0348360240784436
"1291",0.0352171773649174
"1292",0.0334828044532848
"1293",0.0332041758180913
"1294",0.0305380976460289
"1295",0.0314248436910055
"1296",0.0324716926163193
"1297",0.0327006940430702
"1298",0.0316695698040895
"1299",0.0319081784100473
"1300",0.0319709046543262
"1301",0.0309462113250301
"1302",0.0307458779734418
"1303",0.0317074903746913
"1304",0.0319467019405146
"1305",0.0321562954038864
"1306",0.0318950970175528
"1307",0.0313723977724293
"1308",0.0292900493649347
"1309",0.0298345065484576
"1310",0.0296223474068717
"1311",0.0304711115082612
"1312",0.0286318849893577
"1313",0.028515803350346
"1314",0.0262488523545593
"1315",0.0261930668524482
"1316",0.0282194899961479
"1317",0.0262957302577708
"1318",0.0261808815301461
"1319",0.0234110113500515
"1320",0.0241636899012537
"1321",0.0251901998012177
"1322",0.025047713664508
"1323",0.0277428773259033
"1324",0.0305061914129491
"1325",0.0283232907829054
"1326",0.0277211607333094
"1327",0.0284473177254264
"1328",0.0291305318405092
"1329",0.0290159822036969
"1330",0.0254848838437768
"1331",0.0250975030307707
"1332",0.0253701149560853
"1333",0.0262578023721284
"1334",0.0252038282173792
"1335",0.0261002189649696
"1336",0.0273631691715632
"1337",0.0276231011255019
"1338",0.0276860465268276
"1339",0.0286929942194298
"1340",0.0285068961406875
"1341",0.0295703881980537
"1342",0.0285322281781551
"1343",0.0278901391595908
"1344",0.0263048782954173
"1345",0.0242155329329881
"1346",0.0236640641395324
"1347",0.0253130079639711
"1348",0.0242385366399063
"1349",0.023954807483772
"1350",0.022760911430505
"1351",0.0206467661927287
"1352",0.0197105972852591
"1353",0.0200926953857558
"1354",0.0197562644062814
"1355",0.0196074486208241
"1356",0.018296436152172
"1357",0.0148101402525617
"1358",0.0156290089605046
"1359",0.0157295942947718
"1360",0.0147936513273245
"1361",0.0134491369125434
"1362",0.0120745724229484
"1363",0.0121442675802731
"1364",0.0122055098371931
"1365",0.012920606296802
"1366",0.0116357356368508
"1367",0.0128641455743565
"1368",0.012666551220075
"1369",0.0112747451301477
"1370",0.0119652276030447
"1371",0.0100245458282264
"1372",0.0104062919449991
"1373",0.00960076154561278
"1374",0.0109103864200179
"1375",0.00992737870477175
"1376",0.0103082072018484
"1377",0.0118085272884999
"1378",0.0141257453462123
"1379",0.0161725441572685
"1380",0.0170733487310359
"1381",0.0180664809884403
"1382",0.0195602620418448
"1383",0.0207448431205322
"1384",0.0209163883380777
"1385",0.0197484444941853
"1386",0.0181746054019685
"1387",0.0185192247300149
"1388",0.0182486616785613
"1389",0.0199910172209487
"1390",0.0207054721325469
"1391",0.0145403229615599
"1392",0.0153381568389985
"1393",0.0146671642559797
"1394",0.013838306991564
"1395",0.0139895949012731
"1396",0.0141028284745126
"1397",0.0143219236638737
"1398",0.0141479466926945
"1399",0.0140621211457092
"1400",0.0136692049257775
"1401",0.0137346156963012
"1402",0.0138408261960974
"1403",0.0140435119965844
"1404",0.0138639331340249
"1405",0.0129997404428538
"1406",0.0131782829168761
"1407",0.0127100455953598
"1408",0.0131915575453754
"1409",0.0134771621486272
"1410",0.0131881391991415
"1411",0.0133393328286545
"1412",0.0136848952951236
"1413",0.0133463303670493
"1414",0.0138350229155304
"1415",0.0143609612083078
"1416",0.0146241319388394
"1417",0.0143144160112197
"1418",0.0142303424980402
"1419",0.0128873979404569
"1420",0.0121096365084513
"1421",0.0122228159196945
"1422",0.0120603353333389
"1423",0.0120173486239294
"1424",0.0118722349669081
"1425",0.0128449916549045
"1426",0.0125344322689057
"1427",0.0124018749185378
"1428",0.0121145523954997
"1429",0.0130561292873784
"1430",0.0123978648692332
"1431",0.0126871315923797
"1432",0.0138013660459899
"1433",0.0132178175716984
"1434",0.0124928652048134
"1435",0.0119995167573012
"1436",0.0122735644089503
"1437",0.0118755137737309
"1438",0.0123114472258157
"1439",0.0117593862797422
"1440",0.0122192787999585
"1441",0.0120978569358351
"1442",0.0131352064638231
"1443",0.0119257266414709
"1444",0.0124834392583557
"1445",0.0132235727596341
"1446",0.0134993667388581
"1447",0.0129533972625254
"1448",0.0130612175518101
"1449",0.01325544055591
"1450",0.0140386620035115
"1451",0.0125136575628469
"1452",0.0122935188252725
"1453",0.0119536648856545
"1454",0.0117176471044785
"1455",0.0124908025875491
"1456",0.0119258302919365
"1457",0.0112318128096155
"1458",0.0117258520050218
"1459",0.0118594562670837
"1460",0.0116664824909658
"1461",0.0120987625670866
"1462",0.012869431378413
"1463",0.0136083535955714
"1464",0.013703844609913
"1465",0.0135119561774432
"1466",0.0131849619987134
"1467",0.0115469337159892
"1468",0.0116532515210775
"1469",0.0107765909785931
"1470",0.0104239291256911
"1471",0.0103802783741952
"1472",0.0103487880354996
"1473",0.0108272663101833
"1474",0.0106053811256664
"1475",0.0108995625954908
"1476",0.0101850534454062
"1477",0.00987468882137195
"1478",0.0100932204855101
"1479",0.00960970982687821
"1480",0.0100693367327092
"1481",0.0101036324628178
"1482",0.0104913804429902
"1483",0.0109108706543454
"1484",0.0111750567816053
"1485",0.0100988612525161
"1486",0.0101476890295046
"1487",0.0101758057787345
"1488",0.00961034959690105
"1489",0.0100156269256144
"1490",0.0103383962875254
"1491",0.0100868812080617
"1492",0.0101805208398038
"1493",0.0105187796984238
"1494",0.0110649512038771
"1495",0.0112138084078052
"1496",0.0110787154984019
"1497",0.011298218597809
"1498",0.010832479983614
"1499",0.0112936983917655
"1500",0.0109739722105486
"1501",0.0108318014941562
"1502",0.0102520496080678
"1503",0.0102016259100559
"1504",0.00978808013774535
"1505",0.0101587121858585
"1506",0.0111969151897596
"1507",0.0116025643775558
"1508",0.0125336023614469
"1509",0.0133432039784991
"1510",0.0121254381629465
"1511",0.0118282918190275
"1512",0.0122765806722116
"1513",0.01263009897763
"1514",0.0126886452490098
"1515",0.0132938309885922
"1516",0.0132594942471221
"1517",0.0128243692928008
"1518",0.0123695631902544
"1519",0.0113596768631225
"1520",0.0105670078895026
"1521",0.0101135609645396
"1522",0.00965943542001796
"1523",0.00991375124199207
"1524",0.0102338501463486
"1525",0.0104087677825073
"1526",0.0102615776034837
"1527",0.0104593202464592
"1528",0.0112195024518308
"1529",0.0113397849051916
"1530",0.0999654278342766
"1531",0.100597015298723
"1532",0.0981164696900022
"1533",0.0990167877964556
"1534",0.100085653052466
"1535",0.100939550544819
"1536",0.101956245841839
"1537",0.103351918388242
"1538",0.104091657928168
"1539",0.103864956836757
"1540",0.105730523852898
"1541",0.106708974579055
"1542",0.107478547606009
"1543",0.107658143800371
"1544",0.106637115674011
"1545",0.109340936708635
"1546",0.111247731357218
"1547",0.112078074050672
"1548",0.112954772845573
"1549",0.113883471188142
"1550",0.112367378320805
"1551",0.112300936696043
"1552",0.114108568999783
"1553",0.115911855917105
"1554",0.117917481611819
"1555",0.11887113071592
"1556",0.119518144529749
"1557",0.118111822771137
"1558",0.119414081572931
"1559",0.118128601712104
"1560",0.11838691533209
"1561",0.118380689382207
"1562",0.117784532495204
"1563",0.118026572353624
"1564",0.120119271181981
"1565",0.121005645264308
"1566",0.118198556209499
"1567",0.116681767936376
"1568",0.119957648308046
"1569",0.117059191713382
"1570",0.116417762284231
"1571",0.117758808935041
"1572",0.120031692997389
"1573",0.119395646609393
"1574",0.11708878101792
"1575",0.117643915116841
"1576",0.117644637087309
"1577",0.116630635654939
"1578",0.120734778234791
"1579",0.124017046232374
"1580",0.125232345549763
"1581",0.125711681535564
"1582",0.125366681495827
"1583",0.123799728779839
"1584",0.125555058718492
"1585",0.127398264359268
"1586",0.125328705539421
"1587",0.123089406867538
"1588",0.124858175006434
"1589",0.12401256810234
"1590",0.124417296187119
"1591",0.125214823453906
"1592",0.126481103481457
"1593",0.128153659569243
"1594",0.128346834654717
"1595",0.128392910782845
"1596",0.129181597438726
"1597",0.128696304776779
"1598",0.130686060024701
"1599",0.129979947610469
"1600",0.128033117754915
"1601",0.129284010732384
"1602",0.130825763669571
"1603",0.13181612617463
"1604",0.132584881265545
"1605",0.130185184389564
"1606",0.129535388499144
"1607",0.128716297766553
"1608",0.129247995499024
"1609",0.130886514251412
"1610",0.130321504912166
"1611",0.130362019800897
"1612",0.131618387974597
"1613",0.13165576504131
"1614",0.130185186902504
"1615",0.129698490236124
"1616",0.131266421122459
"1617",0.128938032404364
"1618",0.128319015725057
"1619",0.128795039793509
"1620",0.127581095735931
"1621",0.12843918646262
"1622",0.129012123247355
"1623",0.128710265729018
"1624",0.127596825996045
"1625",0.126303000918832
"1626",0.126326861611445
"1627",0.126348804529487
"1628",0.12918781423702
"1629",0.127592667601009
"1630",0.12583155539542
"1631",0.128306208530333
"1632",0.127064898606504
"1633",0.12470963709577
"1634",0.123484815429458
"1635",0.124230714912412
"1636",0.121915147766145
"1637",0.121740777570084
"1638",0.122787464437841
"1639",0.12307977483266
"1640",0.124536728914449
"1641",0.123263334812101
"1642",0.123496377654542
"1643",0.121833826442147
"1644",0.120366821021536
"1645",0.119309321672557
"1646",0.118954985523194
"1647",0.115949997120264
"1648",0.113888394210258
"1649",0.112556452048057
"1650",0.11172753461831
"1651",0.112657212188307
"1652",0.110200867924724
"1653",0.10976218124323
"1654",0.107891094410186
"1655",0.106227079292223
"1656",0.106221004482455
"1657",0.108186403471452
"1658",0.10561994289994
"1659",0.1070774708996
"1660",0.107315845657449
"1661",0.106275665674781
"1662",0.106678399525738
"1663",0.107510610389975
"1664",0.10722985976367
"1665",0.106535930136405
"1666",0.106994255061376
"1667",0.106046516489169
"1668",0.106567398101326
"1669",0.0986939224405509
"1670",0.0993083713767249
"1671",0.099163458217037
"1672",0.0989668140321963
"1673",0.0993349396112157
"1674",0.100615406945955
"1675",0.102261248399652
"1676",0.103138559519558
"1677",0.102623714603501
"1678",0.102366296928299
"1679",0.104472620424641
"1680",0.105530366363135
"1681",0.106704016683296
"1682",0.106852263676155
"1683",0.106099478902342
"1684",0.107133856265148
"1685",0.108558968552969
"1686",0.107575217738045
"1687",0.108405725801819
"1688",0.107373896701836
"1689",0.106681947476391
"1690",0.106427364456284
"1691",0.107879186679956
"1692",0.1069356440485
"1693",0.108336470954126
"1694",0.108627105508157
"1695",0.108042246894413
"1696",0.1073241345052
"1697",0.10790238455487
"1698",0.107142792550997
"1699",0.107160234519585
"1700",0.107610205410883
"1701",0.106286155723474
"1702",0.10503746552923
"1703",0.106490957697675
"1704",0.106268113831826
"1705",0.104870925198043
"1706",0.103855083139324
"1707",0.105895103248924
"1708",0.104746758812269
"1709",0.104873412864818
"1710",0.105770659335851
"1711",0.107033923509413
"1712",0.10652402598951
"1713",0.105124640233773
"1714",0.105072974061025
"1715",0.103844782165638
"1716",0.103561588892046
"1717",0.105350281380912
"1718",0.105520621214828
"1719",0.104884110129937
"1720",0.105486472337025
"1721",0.106021531403298
"1722",0.105228218822562
"1723",0.107212537522644
"1724",0.108080331974509
"1725",0.107178500995109
"1726",0.105940238289793
"1727",0.106685380977083
"1728",0.106883106634111
"1729",0.106178622724126
"1730",0.106666036131378
"1731",0.107016795710839
"1732",0.107494530527492
"1733",0.108599697313933
"1734",0.107571133573008
"1735",0.10828483366212
"1736",0.108513815701874
"1737",0.109762095692033
"1738",0.107828513846702
"1739",0.106141148696991
"1740",0.106737969863793
"1741",0.109233267645571
"1742",0.109753698929006
"1743",0.109621010545177
"1744",0.108386856811528
"1745",0.107943657621371
"1746",0.108174374245765
"1747",0.108800407979243
"1748",0.110277291573095
"1749",0.110040314333967
"1750",0.10963559009848
"1751",0.110124308191743
"1752",0.110536202607968
"1753",0.109354153525453
"1754",0.108423603397842
"1755",0.10808172338772
"1756",0.107218141472233
"1757",0.107090318582607
"1758",0.108807595660193
"1759",0.107953474604656
"1760",0.109438263769076
"1761",0.109684837338708
"1762",0.109456260594886
"1763",0.107601033210305
"1764",0.106551335304779
"1765",0.107175277453848
"1766",0.106622223233904
"1767",0.109288152123375
"1768",0.107771519305685
"1769",0.106605757505516
"1770",0.109241985048685
"1771",0.108918594036863
"1772",0.108382449912996
"1773",0.108571690917456
"1774",0.108341139852114
"1775",0.106809974356819
"1776",0.107358528137774
"1777",0.107477899664732
"1778",0.107347558782373
"1779",0.10812752165863
"1780",0.106396264513542
"1781",0.107321362453235
"1782",0.105290725161007
"1783",0.104330040388487
"1784",0.105623021893202
"1785",0.107469519577049
"1786",0.105679601376243
"1787",0.106026711420766
"1788",0.105162808289469
"1789",0.104469634625355
"1790",0.106351285742647
"1791",0.105646296413825
"1792",0.106764617551974
"1793",0.106415350080308
"1794",0.10533203739325
"1795",0.105257564273015
"1796",0.106468463189431
"1797",0.104262967601497
"1798",0.103367254253745
"1799",0.104056869424211
"1800",0.103170972495724
"1801",0.104427250202345
"1802",0.106331494852118
"1803",0.106037143005833
"1804",0.105435584988678
"1805",0.107136993572853
"1806",0.107603624680704
"1807",0.106511350666918
"1808",-0.00512345996720816
"1809",-0.00535417103051722
"1810",-0.00494243458441592
"1811",-0.00507120724527532
"1812",-0.00486427322504734
"1813",-0.00402127814824858
"1814",-0.00204219576561838
"1815",-0.00297334999268371
"1816",-0.00210553901327079
"1817",-0.00078932840239206
"1818",-0.00159628491705578
"1819",-0.00222553359188196
"1820",-0.00340815327542313
"1821",-0.00479111688466905
"1822",-0.0066437745620436
"1823",-0.0069544773172348
"1824",-0.00719765839758825
"1825",-0.00666571203275979
"1826",-0.00552711503125033
"1827",-0.00363092690630747
"1828",-0.00337311965921289
"1829",-0.00477338507403026
"1830",-0.00701615300032014
"1831",-0.00767552245027138
"1832",-0.00661110885971471
"1833",-0.00669814404760537
"1834",-0.00602125593775231
"1835",-0.00585701845160564
"1836",-0.00771626645625093
"1837",-0.00705798272763494
"1838",-0.00742828244060075
"1839",-0.00669684615922701
"1840",-0.0056083317399734
"1841",-0.00506930215520648
"1842",-0.0049574354164672
"1843",-0.00502359746249556
"1844",-0.00351578812639792
"1845",-0.00245302887988374
"1846",-0.0044404080181735
"1847",-0.00489573439529925
"1848",-0.00436199188185496
"1849",-0.0031618265111022
"1850",-0.00249068238984269
"1851",-0.00278214886342646
"1852",-0.00318727383836356
"1853",-0.00574018376690458
"1854",-0.00463109064830193
"1855",-0.00317171926334269
"1856",-0.00248345726947068
"1857",-0.00205148431720126
"1858",-0.00309714795189177
"1859",-0.00131547536611754
"1860",-0.000745023777396028
"1861",-0.000918470093861118
"1862",-0.00125152623022419
"1863",-0.00161000455183713
"1864",-0.000992512300479412
"1865",-0.00227505023479282
"1866",-0.00302302071888113
"1867",-0.00188257893751782
"1868",-0.00212491990840637
"1869",-0.00200720303108938
"1870",-0.00266011323757284
"1871",-0.00216421443433775
"1872",-0.00289077141498528
"1873",-0.00485170585953357
"1874",-0.00568302968593427
"1875",-0.00454523587271171
"1876",-0.00578980147284898
"1877",-0.00609618304410772
"1878",-0.00709859622846236
"1879",-0.00876572978612192
"1880",-0.00939679861255352
"1881",-0.00809417819590675
"1882",-0.00857694046549341
"1883",-0.00839735537852972
"1884",-0.0099972982832375
"1885",-0.00954530416675391
"1886",-0.00978018920914578
"1887",-0.0100330473357661
"1888",-0.00989378198133351
"1889",-0.0106952529513468
"1890",-0.0107532510234792
"1891",-0.0117658697490294
"1892",-0.0122983520931916
"1893",-0.0127277847818932
"1894",-0.0119822515267846
"1895",-0.0111915552373346
"1896",-0.0105069143931645
"1897",-0.0112087101465695
"1898",-0.012259587608074
"1899",-0.0143884313028329
"1900",-0.0144793348255035
"1901",-0.0150474876051709
"1902",-0.016375305518849
"1903",-0.015812637709842
"1904",-0.0159806837765506
"1905",-0.0151102403167962
"1906",-0.0148567726467535
"1907",-0.0151372536249347
"1908",-0.0150905454502801
"1909",-0.0149855655992548
"1910",-0.0139700569900997
"1911",-0.0142274193684862
"1912",-0.0138756288404967
"1913",-0.0153388662801017
"1914",-0.0164094817632483
"1915",-0.0153920114024515
"1916",-0.0144750457699893
"1917",-0.0138870608966011
"1918",-0.0137675878852442
"1919",-0.0151370489613047
"1920",-0.0152845187125749
"1921",-0.0150842661219338
"1922",-0.0143401321660949
"1923",-0.0150005657576765
"1924",-0.0142669733216383
"1925",-0.0162755743620648
"1926",-0.0170816404791743
"1927",-0.018307629853978
"1928",-0.0178348345464484
"1929",-0.0176175653142104
"1930",-0.017451308532536
"1931",-0.0188918871179888
"1932",-0.0196948776887908
"1933",-0.0198260903760914
"1934",-0.0194610291037186
"1935",-0.0189179891940697
"1936",-0.0165804614273271
"1937",-0.017467830749709
"1938",-0.0183814415534144
"1939",-0.0185133919603233
"1940",-0.0192217019081154
"1941",-0.019039263683453
"1942",-0.0183464562352141
"1943",-0.0184742773086093
"1944",-0.0163992233557429
"1945",-0.0155076266167225
"1946",-0.0157569165364736
"1947",-0.0183075990090566
"1948",-0.018351124979849
"1949",-0.0181717953728756
"1950",-0.0176364025598495
"1951",-0.018669162264386
"1952",-0.0188599755585833
"1953",-0.0187622259654345
"1954",-0.0194921859705611
"1955",-0.0191319568174194
"1956",-0.0192872063943908
"1957",-0.0198800842821185
"1958",-0.0198553118014004
"1959",-0.0192318839281548
"1960",-0.0191933023480219
"1961",-0.018811306592275
"1962",-0.0187993184930517
"1963",-0.0194358149029787
"1964",-0.0192138428737896
"1965",-0.0191631283851156
"1966",-0.0189088804965832
"1967",-0.018439066958266
"1968",-0.0187579926039626
"1969",-0.0188630483442265
"1970",-0.0184458615284528
"1971",-0.0191334769631022
"1972",-0.0192785921683188
"1973",-0.0200602093627057
"1974",-0.0194892820081687
"1975",-0.0197131468760954
"1976",-0.0195242468409555
"1977",-0.0191710806974297
"1978",-0.0189340050206035
"1979",-0.0187120545337699
"1980",-0.0181042167894716
"1981",-0.0176686407350427
"1982",-0.0173197459556599
"1983",-0.0169240978764024
"1984",-0.0159368320777852
"1985",-0.015635605242842
"1986",-0.0155324154975389
"1987",-0.0156213813401287
"1988",-0.0153170131331765
"1989",-0.0157020879974848
"1990",-0.0160321646982195
"1991",-0.0155657584049879
"1992",-0.0153665645743555
"1993",-0.016299936733188
"1994",-0.0163211314310832
"1995",-0.0160167349764673
"1996",-0.0147091142729832
"1997",-0.0151612837007343
"1998",-0.0147706545741761
"1999",-0.015041091344216
"2000",-0.0146473515127477
"2001",-0.0140009360435949
"2002",-0.0134334983089733
"2003",-0.0134386966194917
"2004",-0.0129091302451557
"2005",-0.0133282812899247
"2006",-0.0122628376329361
"2007",-0.0124450663766058
"2008",-0.0122243658623737
"2009",-0.011739310010119
"2010",-0.0115561226430174
"2011",-0.0118054115549355
"2012",-0.0122453657945403
"2013",-0.0114118223431165
"2014",-0.0117919309188604
"2015",-0.0124308973368014
"2016",-0.0123510003400629
"2017",-0.0123544179562679
"2018",-0.0117999772555995
"2019",-0.0118914611905766
"2020",-0.011700204063426
"2021",-0.0119995691275026
"2022",-0.0119069326481208
"2023",-0.0124342069621184
"2024",-0.013237792604903
"2025",-0.0140934240622891
"2026",-0.0144948196393183
"2027",-0.0151931570163002
"2028",-0.0147054680981867
"2029",-0.0152208773817308
"2030",-0.0145344703884598
"2031",-0.0146512656184185
"2032",-0.014783996539779
"2033",-0.0157112827587843
"2034",-0.0158462235447897
"2035",-0.0161992615984063
"2036",-0.0165046568806315
"2037",-0.0168076309324672
"2038",-0.016581303606201
"2039",-0.0165998751182335
"2040",-0.0168765854925483
"2041",-0.0177068585571714
"2042",-0.0173958000816525
"2043",-0.0178209668581819
"2044",-0.0184062744403903
"2045",-0.0188180547542849
"2046",-0.0185491978332798
"2047",-0.0191120589231011
"2048",-0.0190749127148898
"2049",-0.0185978572668998
"2050",-0.0188973423294265
"2051",-0.0191644651333386
"2052",-0.019709168522618
"2053",-0.0194623560807699
"2054",-0.0185574187704684
"2055",-0.0183811121039152
"2056",-0.0187172849146257
"2057",-0.01826699985471
"2058",-0.0182847047679518
"2059",-0.0181599572143634
"2060",-0.0178680553481634
"2061",-0.0171418322940553
"2062",-0.0169232542830089
"2063",-0.0166779294123426
"2064",-0.0163997649346234
"2065",-0.0159258211892275
"2066",-0.0163206313037236
"2067",-0.0165064597783769
"2068",-0.0163878899448172
"2069",-0.0171144198178128
"2070",-0.0170976670595304
"2071",-0.0164856116093134
"2072",-0.0172917388176446
"2073",-0.0177602609795762
"2074",-0.0184513897003622
"2075",-0.0185820418102292
"2076",-0.0191052338280366
"2077",-0.0196489677294708
"2078",-0.0196736899507752
"2079",-0.0200012633140439
"2080",-0.0191581078354226
"2081",-0.0194812432114111
"2082",-0.0195604500918623
"2083",-0.0191878944843868
"2084",-0.0192741595391192
"2085",-0.0190181568332352
"2086",0.025905116660532
"2087",0.0268998418159642
"2088",0.02583746335199
"2089",0.0253239467226843
"2090",0.0255502536688645
"2091",0.0255696499837987
"2092",0.0256436994803705
"2093",0.0252386426903499
"2094",0.025668197663827
"2095",0.0252074404191547
"2096",0.0250775512531921
"2097",0.0257839043117605
"2098",0.0260026063488875
"2099",0.0262767164806175
"2100",0.0257640558489668
"2101",0.0255634553213187
"2102",0.0248381595236308
"2103",0.0246840097266296
"2104",0.0252840164283853
"2105",0.025509896993308
"2106",0.0254561137174943
"2107",0.0261421965035786
"2108",0.0266184285333172
"2109",0.0265534068243601
"2110",0.0266417309215822
"2111",0.0271488536699152
"2112",0.0267163417955261
"2113",0.0257900088533594
"2114",0.0251225072672514
"2115",0.0248802130351257
"2116",0.0251520141642502
"2117",0.0252889132410809
"2118",0.0252569163365904
"2119",0.0253238192480682
"2120",0.025918185134277
"2121",0.025798885005254
"2122",0.0256170844434533
"2123",0.0255408336817184
"2124",0.0259641905867878
"2125",0.0256628007103312
"2126",0.0258298427769621
"2127",0.027663557273869
"2128",0.026756559915631
"2129",0.0267536011676572
"2130",0.0268390684333614
"2131",0.0278039845329193
"2132",0.0274567161456557
"2133",0.0277262408988692
"2134",0.0277683393817626
"2135",0.0280390141225799
"2136",0.0280069001094857
"2137",0.0290269249445783
"2138",0.0278113870684278
"2139",0.02878672304578
"2140",0.0294896708311598
"2141",0.0296567551244013
"2142",0.0286668615980505
"2143",0.0286266609282151
"2144",0.0289361211127442
"2145",0.0286867333704541
"2146",0.027468660082994
"2147",0.0267609651133358
"2148",0.0269491770811437
"2149",0.0262633886063409
"2150",0.0273270471735343
"2151",0.0276274917463986
"2152",0.0272449663257428
"2153",0.0273188215418833
"2154",0.0278009485421581
"2155",0.027118799203939
"2156",0.0270235103885665
"2157",0.0278767953159277
"2158",0.0285413464218863
"2159",0.0287857417562474
"2160",0.029032879444957
"2161",0.0280680076005377
"2162",0.0268476449916193
"2163",0.0264650888812337
"2164",0.0261328612012538
"2165",0.0256778407932091
"2166",0.0259149026226454
"2167",0.0258965585931191
"2168",0.0258766617211397
"2169",0.0261514673639153
"2170",0.0261287563412832
"2171",0.0261193998947574
"2172",0.0256117686706099
"2173",0.0266241502805813
"2174",0.0255073344070625
"2175",0.0262744161707189
"2176",0.0262167116564432
"2177",0.0254809391896883
"2178",0.0254740958847761
"2179",0.025427042046706
"2180",0.0248391904271905
"2181",0.0252528938295087
"2182",0.0239602589705026
"2183",0.0235665237438203
"2184",0.0240736295876335
"2185",0.0240043282632416
"2186",0.0234240309804133
"2187",0.0239039327924838
"2188",0.0241615561738077
"2189",0.0241699866231852
"2190",0.0246043514600369
"2191",0.0243662921768575
"2192",0.0244840194132721
"2193",0.0239933394648343
"2194",0.0248645870553953
"2195",0.0255817487176055
"2196",0.0249824173447989
"2197",0.0246232456559853
"2198",0.0248226934893253
"2199",0.0254010250285273
"2200",0.0261661728193722
"2201",0.0269045471740062
"2202",0.0279469935578296
"2203",0.0288858094289329
"2204",0.0297207635036152
"2205",0.0284034627077889
"2206",0.0284663020883884
"2207",0.02903040233416
"2208",0.0296810635232317
"2209",0.0301551962068063
"2210",0.0308418043987189
"2211",0.0307961541776484
"2212",0.0295852809373396
"2213",0.0288582469618893
"2214",0.0278500664036219
"2215",0.0283814848816483
"2216",0.0281224169977797
"2217",0.0268540368633118
"2218",0.02669672576838
"2219",0.0273974415044636
"2220",0.027125799350221
"2221",0.0271394911799394
"2222",0.0272205486647472
"2223",0.0272436691189854
"2224",0.0270979190659384
"2225",0.0770435413376793
"2226",0.0773150043587717
"2227",0.0736886161790697
"2228",0.0752582254161024
"2229",0.0756895817103873
"2230",0.0753646842646849
"2231",0.0752536082716889
"2232",0.0757191079374874
"2233",0.074911447250279
"2234",0.0756831760983387
"2235",0.0785145923478412
"2236",0.0810067528294838
"2237",0.0815844282257439
"2238",0.0827011832613435
"2239",0.0807545073920473
"2240",0.0817123241226815
"2241",0.0836780265861961
